,ts_3,ts_4,len_captured,len_original,total_length,fragment_offset,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
973,1742907824.0000043082,217895.00402587864005,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4203923437.7347201696,1082721929.2799323506,7.9999999547234296768,5839.999753249341776
974,1742907824.0000043082,217895.00402587864005,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4203923437.7347201696,1082721929.2799323506,7.9999999547234296768,5839.999753249341776
975,1742908019.000001852,475056.9992688819507,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2970612686.5806883727,2525756905.582428484,7.9999999547234296768,5839.999753249341776
976,1742908203.9999971284,721277.0061337337254,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1579979707.2620047594,3176306080.5599646661,7.9999999547234296768,5839.999753249341776
977,1742907634.0000000584,942046.0137845497269,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1400191163.2902900389,1049499331.82212992426,7.9999999547234296768,259.0006808056564136
978,1742907634.0000000584,942046.0137845497269,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1400191163.2902900389,1049499331.82212992426,7.9999999547234296768,259.0006808056564136
979,1742907818.000000614,342594.00386682704124,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1590262196.1117951057,4114020091.2303524604,7.9999999547234296768,259.0006808056564136
980,1742908013.0000098262,607352.00411090258797,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3108479931.1220429265,2886325191.5076132007,7.9999999547234296768,259.0006808056564136
981,1742908206.9999931414,774390.99691412568336,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1931591046.1529688499,1626176295.0363668657,7.9999999547234296768,259.0006808056564136
982,1742908013.0000098262,607397.9981014223867,133.9999997501333453,133.9999997501333453,99.99999944423790174,63.999999994651363164,3108479931.1220429265,2886325191.5076132007,7.9999999547234296768,259.0006808056564136
983,1742908013.0000098262,607397.9981014223867,133.9999997501333453,133.9999997501333453,99.99999944423790174,63.999999994651363164,3108479931.1220429265,2886325191.5076132007,7.9999999547234296768,259.0006808056564136
984,1742907634.0000000584,974135.01452964401676,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1049499309.0386408776,1400191186.7384112991,7.9999999547234296768,1447.9996727043389502
985,1742907634.0000000584,974135.01452964401676,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1049499309.0386408776,1400191186.7384112991,7.9999999547234296768,1447.9996727043389502
986,1742907643.9999999559,824261.9991687820374,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1049499309.0386408776,1400191186.7384112991,7.9999999547234296768,1447.9996727043389502
987,1742907818.000000614,344213.99533874245992,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4114020091.214432294,1590262413.6808095668,7.9999999547234296768,1716.0004023544928309
988,1742907818.000000614,763425.0025239319336,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4114020091.214432294,1590262413.6808095668,7.9999999547234296768,1716.0004023544928309
989,1742908013.0000098262,607512.0041167586166,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2886325138.0071537609,3108480031.5146962195,7.9999999547234296768,1447.9996727043389502
990,1742908013.0000098262,920723.0074223291511,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2886325138.0071537609,3108480031.5146962195,7.9999999547234296768,1447.9996727043389502
991,1742908206.9999931414,775572.0016804077733,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1626176302.5120137217,1931591157.4957783573,7.9999999547234296768,1447.9996727043389502
992,1742908206.9999931414,955958.0108587806643,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1626176302.5120137217,1931591157.4957783573,7.9999999547234296768,1447.9996727043389502
993,1742907634.0000000584,979375.9936823922198,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3710331542.6414089138,1057401597.97251334554,5.0000000154193654637,-0.0003508984923108471321
994,1742907634.0000000584,979375.9936823922198,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3710331542.6414089138,1057401597.97251334554,5.0000000154193654637,-0.0003508984923108471321
995,1742907824.0000043082,324611.00621422793296,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1082721997.7844843932,4203923466.7770103728,5.0000000154193654637,1025.9992494602077855
996,1742908019.000001852,581399.00187291162035,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,2525756898.9168372483,2970612639.7166050524,5.0000000154193654637,1025.9992494602077855
997,1742908203.9999971284,829929.01526284246086,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3176306125.4757634355,1579979736.0277267729,5.0000000154193654637,1025.9992494602077855
998,1742907643.9999999559,832012.9998818388658,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1057401592.1361649401,3710331551.4124549653,5.0000000154193654637,1746.9993619462883654
999,1742907643.9999999559,832012.9998818388658,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1057401592.1361649401,3710331551.4124549653,5.0000000154193654637,1746.9993619462883654
1000,1742907643.9999999559,832012.9998818388658,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1057401592.1361649401,3710331551.4124549653,5.0000000154193654637,1746.9993619462883654
1001,1742907824.0000043082,324928.99677975223193,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,4203923437.7347201696,1082722009.3758795469,5.0000000154193654637,1459.9992699656791579
1002,1742907824.0000043082,776457.99570167172203,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,4203923437.7347201696,1082722009.3758795469,5.0000000154193654637,1459.9992699656791579
1003,1742908019.000001852,584414.0041301053767,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2970612686.5806883727,2525757306.0621644654,5.0000000154193654637,1727.9999996158330386
1004,1742908019.000001852,911595.0036532919719,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2970612686.5806883727,2525757306.0621644654,5.0000000154193654637,1727.9999996158330386
1005,1742908203.9999971284,830252.00368170554304,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1579979707.2620047594,3176306160.6559118624,5.0000000154193654637,1459.9992699656791579
1006,1742908203.9999971284,949166.01404514299907,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1579979707.2620047594,3176306160.6559118624,5.0000000154193654637,1459.9992699656791579
1007,1742908287.9999788373,565317.0004255698599,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3436351711.4866986077,2901843540.9890477913,5.0000000154193654637,1025.9992494602077855
1008,1742908287.9999788373,565317.0004255698599,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3436351711.4866986077,2901843540.9890477913,5.0000000154193654637,1025.9992494602077855
1009,1742908287.9999788373,565317.0004255698599,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3436351711.4866986077,2901843540.9890477913,5.0000000154193654637,1025.9992494602077855
1010,1742908287.9999788373,565317.0004255698599,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3436351711.4866986077,2901843540.9890477913,5.0000000154193654637,1025.9992494602077855
1011,1742908287.9999788373,565317.0004255698599,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3436351711.4866986077,2901843540.9890477913,5.0000000154193654637,1025.9992494602077855
1012,1742907820.0000057349,739195.99347913817735,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4155478812.5331254601,2036655108.9457352477,7.9999999547234296768,5839.999753249341776
1013,1742907820.0000057349,739195.99347913817735,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,4155478812.5331254601,2036655108.9457352477,7.9999999547234296768,5839.999753249341776
1014,1742908006.9999944638,138255.00111104041068,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2789759818.730561832,3478360072.0210506157,7.9999999547234296768,5839.999753249341776
1015,1742908192.0000130766,341376.0046809857107,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1384224966.2483770815,1927250327.6014966229,7.9999999547234296768,5839.999753249341776
1016,1742907634.9999998842,204760.00998566794627,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3417996085.3952293345,1065605905.9397738789,5.0000000154193654637,-0.0003508984923108471321
1017,1742907634.9999998842,204760.00998566794627,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3417996085.3952293345,1065605905.9397738789,5.0000000154193654637,-0.0003508984923108471321
1018,1742907634.9999998842,204760.00998566794627,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3417996085.3952293345,1065605905.9397738789,5.0000000154193654637,-0.0003508984923108471321
1019,1742907820.999996627,207073.0027710538194,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,2036655094.6169593809,4155478874.842399533,5.0000000154193654637,6145.000051467535399
1020,1742908006.9999944638,604846.001442969479,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3478360111.5713057686,2789759835.5529060175,5.0000000154193654637,6145.000051467535399
1021,1742908192.0000130766,804822.9945929915724,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1927250313.2704901709,1384224940.7202551992,5.0000000154193654637,6145.000051467535399
1022,1742907628.0000000107,174494.0063017138774,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1069264611.98688985733,53.21485363633837551,9.999999982499977673,5839.999753249341776
1023,1742907628.0000000107,174494.0063017138774,74.000000209227227196,74.000000209227227196,40.00000022776167629,63.999999994651363164,1069264611.98688985733,53.21485363633837551,9.999999982499977673,5839.999753249341776
1024,1742907625.000000169,282537.99479886521436,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1193425516.0852487736,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
1025,1742907625.000000169,282537.99479886521436,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1193425516.0852487736,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
1026,1742907625.000000169,282537.99479886521436,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1193425516.0852487736,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
1027,1742907625.000000169,282537.99479886521436,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1193425516.0852487736,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
1028,1742907625.000000169,282537.99479886521436,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1193425516.0852487736,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
1029,1742907775.9999980914,387553.99692499420354,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,631827423.578201871,53.21485363633837551,5.0000000154193654637,-0.0003508984923108471321
1030,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1031,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1032,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1033,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1034,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1035,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1036,1742907635.9999998921,614139.00307120147,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3352638982.6023363033,1085508707.5707319693,7.9999999547234296768,83.00010487474053811
1037,1742907635.9999998921,654073.00195657994385,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1085508698.0503799033,3352639070.4233785146,7.9999999547234296768,1716.0004023544928309
1038,1742907635.9999998921,654073.00195657994385,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1085508698.0503799033,3352639070.4233785146,7.9999999547234296768,1716.0004023544928309
1039,1742907635.9999998921,654073.00195657994385,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1085508698.0503799033,3352639070.4233785146,7.9999999547234296768,1716.0004023544928309
1040,1742907651.0000003764,759443.9976551693434,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1085508698.0503799033,3352639070.4233785146,7.9999999547234296768,1716.0004023544928309
1041,1742907975.0000058768,907104.0116469285967,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1591568929.0697892956,53.21485363633837551,7.9999999547234296768,64240.000794727682656
1042,1742907975.0000058768,907104.0116469285967,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1591568929.0697892956,53.21485363633837551,7.9999999547234296768,64240.000794727682656
1043,1742907975.0000058768,907331.9893280935735,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2269886409.9664073733,1591568938.7714750275,7.9999999547234296768,5839.999753249341776
1044,1742907975.0000058768,907331.9893280935735,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2269886409.9664073733,1591568938.7714750275,7.9999999547234296768,5839.999753249341776
1045,1742907644.9999995993,894081.01417586637467,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1515314946.8173021835,1092283783.4562223651,5.0000000154193654637,1025.9992494602077855
1046,1742907644.9999995993,894081.01417586637467,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1515314946.8173021835,1092283783.4562223651,5.0000000154193654637,1025.9992494602077855
1047,1742907975.0000058768,934779.99376764602596,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1591568929.0697892956,2269886397.466602837,5.0000000154193654637,1025.9992494602077855
1048,1742907975.0000058768,934841.9946286529241,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,1591568929.0697892956,2269886397.466602837,5.0000000154193654637,1025.9992494602077855
1049,1742907975.0000058768,934841.9946286529241,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,1591568929.0697892956,2269886397.466602837,5.0000000154193654637,1025.9992494602077855
1050,1742907644.9999995993,933715.9834238511909,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1092283804.9613463638,1515314933.850387279,5.0000000154193654637,1459.9992699656791579
1051,1742907644.9999995993,933715.9834238511909,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1092283804.9613463638,1515314933.850387279,5.0000000154193654637,1459.9992699656791579
1052,1742907651.0000003764,761114.9981456970855,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1092283804.9613463638,1515314933.850387279,5.0000000154193654637,1459.9992699656791579
1053,1742907975.0000058768,934973.99978591027013,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2269886409.9664073733,1591569018.8674222238,5.0000000154193654637,1459.9992699656791579
1054,1742907975.0000058768,938550.98574765727244,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,2269886409.9664073733,1591569018.8674222238,5.0000000154193654637,1459.9992699656791579
1055,1742908035.000019482,51509.991495625258807,66.00000046278192313,66.00000046278192313,32.000001680632990594,-1.6914715229680854502e-06,3766900851.4155050665,53.21485363633837551,7.9999999547234296768,64240.000794727682656
1056,1742908035.000019482,51509.991495625258807,66.00000046278192313,66.00000046278192313,32.000001680632990594,-1.6914715229680854502e-06,3766900851.4155050665,53.21485363633837551,7.9999999547234296768,64240.000794727682656
1057,1742908035.000019482,51695.994078645953266,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3216041800.974105087,3766900916.0387604479,7.9999999547234296768,5839.999753249341776
1058,1742908035.000019482,51695.994078645953266,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3216041800.974105087,3766900916.0387604479,7.9999999547234296768,5839.999753249341776
1059,1742907646.0000007012,70201.99733218192097,54.000000843113967024,54.000000843113967024,20.000000970508224125,-1.6914715229680854502e-06,517872395.4569822302,1097260144.6555262569,5.0000000154193654637,1024.9992830217627695
1060,1742907646.0000007012,70201.99733218192097,54.000000843113967024,54.000000843113967024,20.000000970508224125,-1.6914715229680854502e-06,517872395.4569822302,1097260144.6555262569,5.0000000154193654637,1024.9992830217627695
1061,1742908035.000019482,66098.98301283955112,54.000000843113967024,54.000000843113967024,20.000000970508224125,-1.6914715229680854502e-06,3766900851.4155050665,3216041840.1559257046,5.0000000154193654637,1024.9992830217627695
1062,1742907646.0000007012,103715.987395210376974,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1097260145.7564673385,517872414.20437895146,5.0000000154193654637,1459.9992699656791579
1063,1742907646.0000007012,103715.987395210376974,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1097260145.7564673385,517872414.20437895146,5.0000000154193654637,1459.9992699656791579
1064,1742907646.0000007012,103715.987395210376974,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1097260145.7564673385,517872414.20437895146,5.0000000154193654637,1459.9992699656791579
1065,1742907651.0000003764,765554.00217248487047,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1097260145.7564673385,517872414.20437895146,5.0000000154193654637,1459.9992699656791579
1066,1742908035.000019482,67212.010103812692876,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3216041800.974105087,3766901076.2306548404,5.0000000154193654637,1459.9992699656791579
1067,1742908035.000019482,81934.002914001339605,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3216041800.974105087,3766901236.4225492328,5.0000000154193654637,1727.9999996158330386
1068,1742908035.000019482,432352.9981352767643,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3216041800.974105087,3766901236.4225492328,5.0000000154193654637,1727.9999996158330386
1069,1742908042.9999932923,882196.0158877174688,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3361560811.9575576768,3001290108.3562989887,7.9999999547234296768,5839.999753249341776
1070,1742908042.9999932923,882196.0158877174688,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3361560811.9575576768,3001290108.3562989887,7.9999999547234296768,5839.999753249341776
1071,1742908042.9999932923,882196.0158877174688,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3361560811.9575576768,3001290108.3562989887,7.9999999547234296768,5839.999753249341776
1072,1742908042.9999932923,882196.0158877174688,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3361560811.9575576768,3001290108.3562989887,7.9999999547234296768,5839.999753249341776
1073,1742907646.0000007012,894378.00001756479094,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3445551653.0077863447,1106881430.0246358993,5.0000000154193654637,1025.9992494602077855
1074,1742907646.0000007012,894378.00001756479094,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3445551653.0077863447,1106881430.0246358993,5.0000000154193654637,1025.9992494602077855
1075,1742907646.0000007012,894378.00001756479094,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3445551653.0077863447,1106881430.0246358993,5.0000000154193654637,1025.9992494602077855
1076,1742908044.0000075209,177014.98535490959446,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3001290117.1816318894,3361560797.7896759862,5.0000000154193654637,1024.9992830217627695
1077,1742908044.0000075209,183471.00963585558608,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3001290117.1816318894,3361560797.7896759862,5.0000000154193654637,1024.9992830217627695
1078,1742908044.0000075209,183471.00963585558608,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3001290117.1816318894,3361560797.7896759862,5.0000000154193654637,1024.9992830217627695
1079,1742907646.0000007012,933679.98514000895864,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1106881458.0771359663,3445551650.7062000714,5.0000000154193654637,1459.9992699656791579
1080,1742907646.0000007012,933679.98514000895864,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1106881458.0771359663,3445551650.7062000714,5.0000000154193654637,1459.9992699656791579
1081,1742907651.0000003764,776670.99699757409076,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1106881458.0771359663,3445551650.7062000714,5.0000000154193654637,1459.9992699656791579
1082,1742908044.0000075209,183612.01436407349021,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3361560811.9575576768,3001290188.4522461852,5.0000000154193654637,1459.9992699656791579
1083,1742908044.0000075209,419244.002378542301,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,3361560811.9575576768,3001290188.4522461852,5.0000000154193654637,1459.9992699656791579
1084,1742907628.0000000107,291181.0006969955246,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1085,1742907628.0000000107,291181.0006969955246,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1086,1742907628.0000000107,291181.0006969955246,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1087,1742907628.0000000107,291181.0006969955246,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1088,1742907628.0000000107,291181.0006969955246,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1089,1742907628.0000000107,592328.99797926313784,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1090,1742907629.0000000186,192246.99965220650918,223.99999834020935366,223.99999834020935366,190.00000043602604337,63.999999994651363164,2079552947.8386165489,1106378107.0924545755,5.0000000154193654637,254.99919436072813461
1091,1742907631.0000000003,262557.00651925350695,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1082554937.0932472034,53.21485363633837551,7.9999999547234296768,8192.000230338284613
1092,1742907631.0000000003,262557.00651925350695,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1082554937.0932472034,53.21485363633837551,7.9999999547234296768,8192.000230338284613
1093,1742907634.9999998842,731308.0069302389612,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1082555011.4746769617,1178407591.4465829647,7.9999999547234296768,194.99958736287888961
1094,1742907641.0000002966,47760.98320040316173,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1082555011.4746769617,1178407591.4465829647,7.9999999547234296768,194.99958736287888961
1095,1742908178.0000005674,261224.00518235893816,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,2897614081.983003954,53.21485363633837551,7.9999999547234296768,8192.000230338284613
1096,1742907909.9999911379,705931.0029958543223,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1411749219.2790058386,53.21485363633837551,7.9999999547234296768,8192.000230338284613
1097,1742907909.9999911379,705931.0029958543223,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1411749219.2790058386,53.21485363633837551,7.9999999547234296768,8192.000230338284613
1098,1742907931.0000099016,710272.00787779297684,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,3403285074.9804880503,53.21485363633837551,7.9999999547234296768,8192.000230338284613
1099,1742907909.9999911379,706115.9922684042669,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1263986864.3740422761,1411749232.1587002069,7.9999999547234296768,5839.999753249341776
1100,1742907909.9999911379,706115.9922684042669,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1263986864.3740422761,1411749232.1587002069,7.9999999547234296768,5839.999753249341776
1101,1742907931.0000099016,710412.99543125713944,66.00000046278192313,66.00000046278192313,32.000001680632990594,63.999999994651363164,1593413291.0020766323,3403285019.3707314783,7.9999999547234296768,5839.999753249341776
1102,1742907647.9999999878,685158.9970831692885,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,740650579.33467588713,1135117734.3856820972,5.0000000154193654637,256.00078149032136032
1103,1742907647.9999999878,685158.9970831692885,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,740650579.33467588713,1135117734.3856820972,5.0000000154193654637,256.00078149032136032
1104,1742907909.9999911379,719990.99492307596364,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,1411749219.2790058386,1263986827.0919561645,5.0000000154193654637,256.00078149032136032
1105,1742907931.0000099016,721860.99928520673313,54.000000843113967024,54.000000843113967024,20.000000970508224125,63.999999994651363164,3403285074.9804880503,1593413268.0995898041,5.0000000154193654637,256.00078149032136032
1106,1742907931.0000099016,722376.00145090004287,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3403285074.9804880503,1593413268.0995898041,5.0000000154193654637,256.00078149032136032
1107,1742907931.0000099016,722376.00145090004287,121.999998687899051615,121.999998687899051615,88.00000017882900424,63.999999994651363164,3403285074.9804880503,1593413268.0995898041,5.0000000154193654637,256.00078149032136032
1108,1742907647.9999999878,723576.9976305372656,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1135117690.1534113754,740650640.96849049395,5.0000000154193654637,1459.9992699656791579
1109,1742907647.9999999878,723576.9976305372656,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1135117690.1534113754,740650640.96849049395,5.0000000154193654637,1459.9992699656791579
1110,1742907652.0000000197,264404.9928470876439,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1135117690.1534113754,740650640.96849049395,5.0000000154193654637,1459.9992699656791579
1111,1742907909.9999911379,721152.00827600292075,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1263986864.3740422761,1411749352.3026210013,5.0000000154193654637,1459.9992699656791579
1112,1742907909.9999911379,735194.00106130344597,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1263986864.3740422761,1411749392.3505945994,5.0000000154193654637,1459.9992699656791579
1113,1742907909.9999911379,892136.00766414637405,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1263986864.3740422761,1411749392.3505945994,5.0000000154193654637,1459.9992699656791579
1114,1742907931.0000099016,722491.9997376702894,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1593413291.0020766323,3403285179.562625871,5.0000000154193654637,1459.9992699656791579
1115,1742907947.9999950872,620128.9989967481049,59.999997767815269924,59.999997767815269924,20.000000970508224125,63.999999994651363164,1593413291.0020766323,3403285179.562625871,5.0000000154193654637,1459.9992699656791579
